route_id,service_id,trip_id,trip_headsign
107,holiday_service,A96weekend18107,Су Св.климент Охридски - Студентски Град
107,holiday_service,A96weekend18108,Су Св.климент Охридски - Студентски Град
107,holiday_service,A96weekend23242,Су Св.климент Охридски - Студентски Град
107,holiday_service,A96weekend23243,Су Св.климент Охридски - Студентски Град
107,holiday_service,A96weekend23246,Су Св.климент Охридски - Студентски Град
107,holiday_service,A96weekend23247,Су Св.климент Охридски - Студентски Град
107,weekday_service,A97weekday8871,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8872,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8873,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8875,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8885,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8886,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8898,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8904,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8905,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8906,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8915,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8917,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8922,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8935,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8940,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8952,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8955,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8962,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8964,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8971,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8987,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8988,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8993,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8994,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8997,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday8998,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9003,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9005,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9009,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9010,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9011,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9012,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9013,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9017,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9018,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9019,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9023,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9024,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9028,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9029,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9031,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9033,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9037,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9038,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9040,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9043,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9045,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9046,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9047,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9048,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9051,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9054,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9059,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9061,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9063,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9064,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9065,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9066,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9067,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9068,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9070,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9071,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9072,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9073,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9074,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9076,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9078,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9080,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9081,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9083,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9091,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9092,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9094,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9098,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9099,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9100,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9104,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9105,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9109,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9110,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9117,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9119,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9121,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9122,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9123,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9124,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9127,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9134,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9135,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9136,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9138,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9139,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9144,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9146,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9153,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9156,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9161,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9164,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9165,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9166,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9169,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9170,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9174,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9175,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9177,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9181,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9186,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9188,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9189,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9192,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9193,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9195,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9197,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday9201,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12074,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12075,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12076,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12084,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12086,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12098,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12103,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12112,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12114,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12115,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12116,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12117,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12118,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12119,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12122,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12125,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12127,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12128,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12982,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12990,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12991,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12993,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12994,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12995,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday12996,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13005,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13006,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13009,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13010,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13011,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13012,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13014,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13015,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13016,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13028,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13032,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13035,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13040,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13043,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13047,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13049,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13050,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13052,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13053,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13055,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13065,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekday13066,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17969,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17973,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17976,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17978,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17979,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17984,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17985,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17986,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17987,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17988,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17989,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17991,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17994,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17995,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17996,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend17998,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18004,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18006,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18008,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18012,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18014,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18015,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18018,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18019,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18021,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18025,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18028,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18029,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18030,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18033,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18036,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18038,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18039,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18042,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18045,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18046,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18048,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18050,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18052,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18054,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18056,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18059,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18060,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18061,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18066,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18068,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18069,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18070,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18072,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18076,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18083,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18085,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18086,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18088,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18089,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18090,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18092,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18095,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18096,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18097,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18098,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18099,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend18105,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23240,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23241,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23244,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23245,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23248,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekend23249,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec8884,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec8953,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec8984,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec8990,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9001,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9007,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9041,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9107,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9111,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9148,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec9171,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec12083,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec12085,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec12123,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec12987,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec13019,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec13060,Студентски Град - Су Св.климент Охридски
107,weekday_service,A97weekdaysec13071,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec17992,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec17997,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec18009,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec18016,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec18058,Студентски Град - Су Св.климент Охридски
107,holiday_service,A97weekendsec18091,Студентски Град - Су Св.климент Охридски
94,weekday_service,A1672weekday11366,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11367,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11368,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11372,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11374,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11377,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11381,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11384,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11385,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11387,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11389,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11390,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11391,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11393,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11396,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11397,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11398,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11400,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11401,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11405,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11407,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11409,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11410,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11411,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11412,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11413,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11414,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11419,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11420,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11423,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11425,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11430,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11433,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11437,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11438,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11442,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11443,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11444,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11445,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11448,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11449,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11450,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11451,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday11453,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A1672weekday15922,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20742,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20743,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20744,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20746,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20749,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20752,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20754,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20755,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20756,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20757,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20758,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20759,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20760,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20763,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20765,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20766,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20767,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20770,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20773,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20774,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20775,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20781,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend20782,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23214,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23222,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23224,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23225,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23226,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23229,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23231,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23232,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23233,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23234,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23236,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23237,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,holiday_service,A1672weekend23238,Ж.к. Хаджи Димитър - Ж.к. Връбница-2
94,weekday_service,A2646weekday11369,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11370,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11371,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11373,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11375,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11376,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11378,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11379,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11380,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11382,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11383,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11386,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11388,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11392,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11394,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11395,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11399,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11402,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11403,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11404,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11406,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11408,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
94,weekday_service,A2646weekday11415,Ж.к. Връбница-2 - Ж.к. Хаджи Димитър
