stop_id, stop_code, stop_name, stop_lat, stop_lon
0357,0357,Бул. Пенчо Славейков,42.6837607396,23.3155549473
1588,1588,Бл.49 Ж.к.дървеница,42.6500044827,23.3626620927
0235,0235,Метростанция Дружба,42.6592058172,23.3954991248
1935,1935,Ул. Дойран,42.6786382208,23.2922045644
1997,1997,Пл. Гарибалди,42.6943369142,23.3224352509
1507,1507,Чешмата - По Желание,42.5759340298,23.3593156893
1757,1757,Толева Махала,42.7493152078,23.2214582762
2844,2844,Ул. Перуника,42.7140953178,23.1741233204
0309,0309,Бул. Гоце Делчев,42.6659216931,23.3019686546
311,311,Медицински Университет,42.6867740265,23.3102461602
1084,1084,Моста,42.7195110216,23.0889172514
1354,1354,По Желание,42.7148856529,23.4363427741
2833,2833,Разклона За С. Герман,42.6210366427,23.4201205814
0710,0710,Ж.п.прелез,42.7328793195,23.3435372547
0507,0507,Гробищен Парк Негован,42.7668237552,23.4088060943
0659,0659,Хотел Амбасадор,42.638489709,23.3344109713
1869,1869,Ул. Витиня,42.7054821866,23.3696344877
0861,0861,Южен Парк,42.6589151872,23.3062970983
1719,1719,Община Люлин,42.7165348628,23.249881545
1769,1769,Пътен Възел Яна - По Желание,42.7226675741,23.5423273689
0408,0408,В.з. Бункера - По Желание,42.6103552338,23.3637865665
0478,0478,Гара Яна,42.72721763,23.5551663891
2830,2830,Бул. Кн. Мария Луиза,42.7120558037,23.3173427079
1411,1411,28-ми Пощенски Клон,42.6639541839,23.4116910564
1301,1301,Пл. Ручей,42.6769914202,23.2979234826
1863,1863,Ул. Васил Кънчев,42.7052791286,23.3598385703
1409,1409,28-ми Пощенски Клон,42.6637746102,23.4112233115
0495,0495,Горско Стопанство,42.7709781904,23.4393311568
0760,0760,Умбалсм Пирогов,42.6895276568,23.3056363628
2621,2621,Ул. Крушата - По Желание,42.7928416548,23.3294349363
1206,1206,Опитна Станция,42.7414580563,23.4047248827
2695,2695,Магистрала Хемус,42.7070446769,23.4593451274
1350,1350,Моста На Симеоновска Река,42.6190277316,23.3336777193
0069,0069,Нбу,42.677690476,23.253838573
0686,0686,Ж.к. Свобода,42.7387827263,23.3032030493
2497,2497,По Желание (вердикал),42.7218982759,23.1292094081
0570,0570,Електротермия - По Желание,42.7511306402,23.5055210635
1160,1160,Металика Оод,42.7384528591,23.5162234038
2622,2622,Автостанция Княжево,42.6583644786,23.2404749455
0344,0344,Бул. Никола Вапцаров,42.6651119685,23.3185256052
1425,1425,Начало Кв. Михайлово - По Желание,42.704138861,23.1274299448
0211,0211,Търговски Ц-р Овча Купел,42.6904243741,23.2551793842
2574,2574,Ул. Ген. Никола Жеков,42.7342843446,23.3084720759
0561,0561,Ел. Кантон,42.7623805115,23.399569195
1142,1142,Ул. Зад Село,42.6834469206,23.459044122
1918,1918,Метростанция Акад.а. Т.- Балан,42.6408558356,23.3739388325
2166,2166,Ул. Луи Пастьор,42.7208247827,23.2730421609
0952,0952,Кметство Лозен,42.6016710499,23.4868623863
2841,2841,Ул. Милениум,42.7109550266,23.1770833689
6411,6411,Бул. Прага,42.6887442519,23.3131098971
0153,0153,Бл. 264 Ж.к. Люлин-2,42.7277328008,23.2458640648
0829,0829,Кв. Горна Баня,42.6757162882,23.2286050548
1227,1227,Кв. Факултета,42.6981631091,23.2721648693
0639,0639,Ж.к. Красно Село,42.6787881682,23.2851358468
2648,2648,Кино Арена Іі,42.6241114389,23.3747896918
1886,1886,Ул. Георги Раковски,42.6867308055,23.3228606113
0077,0077,Ап Дружба,42.6492277563,23.4163623613
2378,2378,Шумако - По Желание,42.6012464049,23.3509809916
1284,1284,Пл. Македония,42.6947984532,23.3160159243
0981,0981,Ул. Меча Поляна - По Желание,42.6495255734,23.2454700599
202,202,Бели Дунав,42.7352029468,23.2931340246
6408,6408,Метростанция Опълченска,42.6997257723,23.3106785938
204,204,Хан Кубрат,42.7224246754,23.3070509227
1107,1107,Бл. 703 Ж.к. Люлин-7,42.7099808968,23.265114451
1185,1185,Околовръстен Път - По Желание,42.7796793597,23.3129864336
2419,2419,Бул. Царица Йоана,42.7114042288,23.2713929565
0826,0826,Гара Искър,42.6633442384,23.4158495501
2107,2107,Метростанция Хаджи Димитър,42.7034212002,23.3545546678
2670,2670,Модна Къща Агресия,42.7268968757,23.3130828211
0539,0539,Модна Къща Агресия,42.7277038303,23.3125967534
0721,0721,Ул. 5007,42.671020993,23.4089076832
0667,0667,Ж.к. Младост-3,42.6403391909,23.386742228
0909,0909,Метростанция Витоша,42.6601957044,23.3180270375
2743,2743,Ул. Захари Зограф,42.7826386335,23.2737794103
6641,6641,Кметство Казичене,42.659555355,23.4648205473
0578,0578,Бул. Христофор Колумб,42.6629062999,23.3915322513
2605,2605,Кметство Божурище,42.7630657841,23.1982219443
6642,6642,Кметство Казичене,42.6600198294,23.4648830698
0321,0321,Бул. Петър Дертлиев,42.7101682717,23.2454664016
0423,0423,Кв. Малинова Долина - По Желание,42.637951551,23.35332477
0429,0429,В.з. Кв. Бояна,42.6448658355,23.2783407633
0432,0432,В.з. Банкя,42.6962085725,23.1493235002
2676,2676,Бл. 245 Ж.к. Обеля-2,42.746731436,23.2796821207
0581,0581,Кв. Манастирски Ливади-запад,42.66199611,23.2840412814
0525,0525,Детски Дом,42.6736913541,23.4303032119
1112,1112,Стц Интерпред,42.6692994737,23.35253818
2812,2812,Ул.сава Филаретов,42.7298487547,23.298805874
2036,2036,Ул. Луи Айер,42.6641069606,23.3026248689
0375,0375,Модна Къща Агресия,42.7267904281,23.3130932662
0595,0595,Ж.к. Гео Милев,42.6765823238,23.3698629653
0052,0052,Автостанция Гео Милев,42.678057161,23.3704440516
0457,0457,Гара Курило - По Желание,42.8180667159,23.3559313305
1503,1503,Сба - По Желание,42.6195732981,23.4033890125
1748,1748,Тец София,42.7167063634,23.3207202313
0384,0384,Бул. Христо Ботев,42.7002755136,23.3156774701
2577,2577,Ул. Бели Дунав,42.733356809,23.2883091499
2288,2288,160-то Оу,42.7624443033,23.4314171529
0781,0781,Каваците,42.7197547701,23.5354465917
2513,2513,Ул. Гергана,42.7826865954,23.5186169679
6159,6159,Бул. Луи Пастьор,42.7140939115,23.2654637743
15,15,Александър Теодоров-балан,42.6413487399,23.3729929632
0391,0391,Бул. Цар Борис Ііі,42.6654343347,23.2608161103
1278,1278,Пл. Лъвов Мост,42.7044970073,23.3249869577
1685,1685,Промишлена Зона - По Желание,42.7317844576,23.2297731588
2747,2747,Начало Кв. Гниляне,42.8056367259,23.3785022533
0397,0397,Хотел Хилтън,42.6820269871,23.3207535719
0698,0698,София Мел Ад,42.706974578,23.3387592883
2122,2122,Ул. Поп Богомил,42.703145035,23.3289144746
0864,0864,Ул. Бистришко Шосе,42.6246707837,23.3570480613
1230,1230,Яз. Пасарел - По Желание,42.5493503062,23.4804780206
2810,2810,Ул. Хан Кубрат,42.7248492668,23.3041828327
1924,1924,Ул. Георги Минчев,42.689931789,23.3590132966
1567,1567,Пгсс,42.6795774612,23.2543824199
2470,2470,Толумска Махала - По Желание,42.5981056174,23.1622331914
0846,0846,Кв. Изгрев - По Желание,42.8199616408,23.3728052962
1654,1654,Промишлена Зона,42.7294994034,23.3824311151
2043,2043,Ул. Маломир,42.6556672404,23.2655466824
1179,1179,Околовръстен Път,42.6594063009,23.2647170824
1315,1315,Пл. Сточна Гара,42.7057478373,23.3344221443
2228,2228,Ул. Хайдут Сидер,42.7086361196,23.2880805418
0193,0193,Бл. 327 Ж.к. Младост-3,42.6402744953,23.3772369575
0857,0857,Кв. Кумарица,42.8010937743,23.340252806
1310,1310,Пл. Сред Село,42.6610823953,23.2434440297
1151,1151,Ск Цска,42.6744216918,23.3752399352
0814,0814,Кв. Бусманци,42.6754882776,23.4335033722
0875,0875,Кв. Овча Купел,42.6715774605,23.2720469131
0915,0915,Военноремонтен Завод,42.7564123676,23.209516705
2146,2146,Ул. Проф. Вайганд,42.6961521316,23.280918383
1932,1932,Ул. Добротич,42.6930225329,23.2816464172
1254,1254,Пета Градска Болница,42.7134118355,23.3149851306
0980,0980,Ул. Меча Поляна - По Желание,42.6495803763,23.2463068237
1729,1729,Телевизионна Кула,42.6764019122,23.3430445972
2199,2199,Ул. Суходолски Път - По Желание,42.7153567888,23.2209775323
0863,0863,Кв. Малашевци,42.7147517864,23.3475579073
0713,0713,Парк С.кривина,42.6743308962,23.4654632837
0430,0430,В.з. Герман,42.6249252174,23.4223253909
0853,0853,Автостанция Княжево,42.6586225128,23.2403690222
1633,1633,Хюндай България,42.7440397157,23.3180064224
1242,1242,Пл. Васил Левски,42.6972185761,23.3349507724
6,6,Опълченска,42.6998069199,23.3104674788
1338,1338,Площада Кв. Враждебна,42.7132463334,23.4183981569
2193,2193,Ул. Стефан Пешев,42.6658246836,23.2439068179
0574,0574,Енергопроект,42.6731594309,23.324050638
2514,2514,Ул. Гергана,42.7832027818,23.5188110865
2521,2521,Екобулсорт - По Желание,42.7300119469,23.2248529368
0023,0023,Онкологичен Диспансер,42.6545950456,23.3690785873
1232,1232,Центъра С. Кривина,42.6803737809,23.4642414712
1485,1485,Рудника - По Желание,42.7670767778,23.5434745629
2597,2597,Ж.к. Водолей,42.6401150802,23.3118856282
1600,1600,Спи Проф. П. Мутафчиев,42.7077777429,23.4134686596
2762,2762,Царева Махала,42.5244866229,23.3608060436
6600,6600,Ж.к. Левски Г,42.7119005788,23.3881123185
0702,0702,Ж.п.прелез - По Желание,42.7525167033,23.5011922954
0889,0889,Кв. Павлово,42.6677740072,23.2656389721
2434,2434,Ж. К. Обеля 1,42.7365078011,23.2679469873
1652,1652,Промишлена Зона Горни Лозен,42.6145416804,23.4603579911
0184,0184,Бл. 3 Ж.к. Дружба-1,42.6649849666,23.3907854317
2732,2732,Пазар Малашевци,42.7185546428,23.3591569028
1162,1162,117 - То Соу,42.7575755331,23.5555226963
1464,1464,Ним,42.6572198886,23.2727585642
1697,1697,Су Св.климент Охридски,42.6943033409,23.3354109397
2773,2773,Ул. 24-ти Май,42.7464426754,23.6045349742
1422,1422,Първа Градска Болница,42.6889184581,23.3231278715
0788,0788,Кантона,42.7084909827,23.4359654635
1039,1039,Стадиона Герман,42.6175087127,23.4174328648
1441,1441,Махала Япаджа,42.7098558691,23.4317511
2056,2056,Ул. Народно Хоро,42.6805643052,23.2691891557
0985,0985,Края С. Житен,42.8217475561,23.2477825717
1619,1619,Стадиона Банкя - По Желание,42.7096873593,23.160488116
1287,1287,Пл. Орлов Мост,42.689337378,23.3389001392
2538,2538,Ул. Мальовица,42.826249571,23.3509105549
2469,2469,Толумска Махала - По Желание,42.5978881754,23.1621193341
0094,0094,Нц По Рехабилитация,42.6762926641,23.2683118143
0114,0114,Бетонов Възел - По Желание,42.7543139722,23.2754895991
0736,0736,Зеленчукова Градина,42.7506335884,23.399146979
2651,2651,Ул. Рачо Петков Казанджията,42.6215418837,23.3698464913
0275,0275,Бул. Акад. Ив. Гешов,42.6792507847,23.3011812732
0988,0988,Кулинарен К-т Пейфил,42.6385440044,23.3971907644
1906,1906,Ул. Г. Бенковски,42.7588931999,23.2051499001
1370,1370,По Желание,42.8486550105,23.2676719531
1439,1439,Резиденция Бояна - По Желание,42.6486246459,23.2703333205
1968,1968,Ул. Йосиф Щросмайер,42.7122815787,23.3005824316
0404,0404,Булавто,42.7455366413,23.3302410919
0677,0677,Ж.к. Обеля-1,42.7371614035,23.2682389637
0787,0787,Кантона,42.708790155,23.435885043
6460,6460,Метростанция К. Величков,42.7021424574,23.297312971
0567,0567,Балканкар Ад,42.6855331594,23.2743751768
1001,1001,Ул. Локомотив,42.7284264303,23.3186624734
2342,2342,Център По Хигиена,42.6826320503,23.3017168429
1775,1775,Триъгълника,42.7194310232,23.3095571997
1364,1364,Ул. Цар Иван Асен Іі,42.5786733894,23.4155163392
1401,1401,Посолствата,42.6530788772,23.3678399306
1005,1005,Летище Доброславци,42.813362143,23.2794379842
2012,2012,Ул. Кракра,42.6972395878,23.3378694622
1274,1274,Пл. Журналист,42.6815069242,23.3317619919
0494,0494,Републикански Невродиспансер,42.6666081845,23.3642896367
1661,1661,Края На С. Железница - По Желание,42.529233145,23.3644260189
2493,2493,Кино Арена Іі,42.6238737402,23.3760272364
2529,2529,83-то Оу Панчарево,42.595601284,23.4091213091
0885,0885,Кв. Орландовци,42.7180070295,23.3381750499
2201,2201,Ул. Царибродска,42.7145406349,23.1410395468
0474,0474,Гара Руднична - По Желание,42.7672945512,23.4925903834
1974,1974,Ул. Калиманци,42.6872633879,23.3659267424
6430,6430,Метростанция Кн. Мария Луиза,42.7138410759,23.3131426036
1434,1434,Разклона За Летището,42.7072540965,23.4105644361
2686,2686,Околовръстен Път,42.7580378103,23.268859361
1976,1976,Ул. Камен Андреев,42.6951280313,23.3023006105
1593,1593,София Мед Ад,42.6593465784,23.4149534435
2197,2197,Бл. 13 Ж.к.западен Парк,42.7018742653,23.2817134564
1368,1368,По Желание,42.7611609011,23.2441280312
2003,2003,Ул. Козлодуй,42.7069605587,23.3232959692
2460,2460,Гара Курило,42.8185504147,23.3563351001
0318,0318,Бул. Д-р Г. М. Димитров,42.658425528,23.3484256052
0833,0833,Кв. Д. Миленков,42.6567422179,23.4279039404
0295,0295,Бул. Вардар,42.695725313,23.2867528293
0072,0072,Албена - По Желание,42.5629784925,23.3634506886
1944,1944,Централен Гробищен Парк,42.7111387854,23.3322766219
2351,2351,Техническа Библиотека,42.6645042582,23.3607109547
1829,1829,Ул. Атанас Узунов,42.6893953042,23.3643328306
0007,0007,12-ти Дкц,42.718784239,23.2689341564
0195,0195,Бл. 35 Ж.к. Захарна Фабрика,42.7168972775,23.286743411
1225,1225,Ул. Патриарх Дамян,42.7333787116,23.301806559
1355,1355,По Желание,42.7149572094,23.4368807634
2487,2487,Бл. 323 Ж.к. Младост-3,42.639271713,23.3750204737
0171,0171,Бл. 241 Ж.к. Обеля-2,42.7482856854,23.2761146609
0244,0244,Бл. 630 Ж.к. Люлин-6,42.7087051237,23.2518034062
0718,0718,Котлостроене Ад,42.7186069434,23.3164071938
2270,2270,129-то Оу,42.6939748904,23.3475346707
1578,1578,Тюф,42.6760756176,23.4012147317
1788,1788,Търговски Ц-р Люлин,42.7185600949,23.2534577298
2074,2074,Ул. Оборище,42.6931902295,23.354621008
0280,0280,Бул. Ал. Стамболийски,42.6988168559,23.3038864857
0453,0453,Гара Иваняне,42.7170478244,23.1700848924
2511,2511,По Желание,42.688276241,23.4518127369
0255,0255,Бл. 89 Ж.к. Дружба-1,42.6708065558,23.3864882848
1192,1192,Умбал Св. Анна,42.6621022534,23.375573632
1082,1082,Моста На Селска Река,42.7707447034,23.2415031058
1399,1399,Попова Махала,42.4936313334,23.3765919477
1577,1577,Тюф,42.6763135097,23.4009858015
0610,0610,Ж.к. Люлин-3 - Ухо,42.7217264697,23.2405102931
1429,1429,Разклона За С. Герман,42.6361901617,23.4265386866
2639,2639,Бл. 8 Ж.к. Кремиковци,42.7814172346,23.5062007825
2818,2818,Ул. Връплина,42.847015264,23.2711786918
0365,0365,Бул. Прага,42.6892546212,23.3141666787
1971,1971,Ул. Йосиф Щросмайер,42.7118011812,23.3001518518
0271,0271,Бул. Акад. Ив. Гешов,42.6791120259,23.3012987258
2463,2463,Ж.к. Младост-1,42.6509716311,23.3677860055
0320,0320,Бул. Джавахарлал Неру,42.7156217931,23.2612353633
0401,0401,Бул. Черни Връх,42.6838114728,23.3220470809
0824,0824,Кв. Враждебна,42.7124804395,23.4119548452
2219,2219,Кенди Оод - По Желание,42.7174471116,23.1838251635
1572,1572,Семинарията,42.6761171775,23.3332473571
2030,2030,Ул. Лиляче,42.6857342056,23.2669664916
6454,6454,Метростанция Сердика,42.6979426098,23.3202624982
2010,2010,Ул. Костенски Водопад,42.6663080583,23.3003317067
0945,0945,Община Младост,42.6410672269,23.3837280832
2775,2775,Пътен Възел Филиповци,42.7179246738,23.2348514609
1134,1134,Ндк,42.6855962115,23.3172725572
0330,0330,Бул. Ломско Шосе,42.734301726,23.2908008215
0830,0830,Кв. Горубляне,42.6284362674,23.4079200453
0407,0407,Манастир Св. Йоаким И Ана - По Желание,42.5665194428,23.3634090329
1400,1400,Посолствата,42.6527261713,23.3677161921
2632,2632,Ул. Вишновска - По Желание,42.7921872099,23.3103987491
1655,1655,Промишлена Зона,42.7294983823,23.3822638843
1307,1307,Пл. Св. Неделя,42.6964262714,23.3209435853
2081,2081,Ул. Опълченска,42.7060320405,23.3129911347
1424,1424,Начало Кв. Михайлово - По Желание,42.7040365101,23.1274920906
1735,1735,Терснаб,42.7356021875,23.328945729
2835,2835,Разклона За С. Герман,42.6220420259,23.419588151
0214,0214,Бл. 427 Ж.к. Младост-4,42.6332146456,23.3768816157
0063,0063,Автостанция Орландовци,42.7157298106,23.3425159977
0136,0136,Бл. 135 Ж.к. Люлин-10,42.7150201582,23.2767184372
6694,6694,Гробищен Парк Драгалевци - Временна,42.634297823,23.3104498338
0662,0662,Ж.к. Младост-1,42.6511076362,23.3674871807
0995,0995,Къмпинг Черния Кос - По Желание,42.648908122,23.211730297
0784,0784,Ул. Дружба,42.7741110531,23.2469072266
1694,1694,Студентски Град,42.6465616223,23.3464524851
0258,0258,Болницата С. Подгумер,42.8134022295,23.4077184865
0504,0504,Град Бухово,42.7645223058,23.5689408078
2421,2421,Ул. Пловдив,42.7089630024,23.2997995164
308,308,Орлов Мост,42.690505407,23.335903401
1967,1967,Кв. Киноцентър,42.6486988342,23.2947709037
1305,1305,Пл. Ручей,42.6771488238,23.2978099338
2582,2582,Ул. Искърско Шосе,42.6627537619,23.4117910193
1196,1196,Умбал Св. Анна,42.6627628106,23.3769011901
1228,1228,Кв. Факултета,42.6982511413,23.272283748
2090,2090,Ул. Орион,42.7182093476,23.2793826998
1046,1046,Метростанция Вардар,42.7055839907,23.2840531595
2198,2198,Ул. Суходолски Път - По Желание,42.7157257452,23.2213298415
2239,2239,Ул. Христо Ботев,42.7607880893,23.2022033099
1709,1709,Търговски К-с Обеля,42.7424019634,23.2807837631
6707,6707,Метростанция Бели Дунав,42.7348852062,23.2933912532
2811,2811,Ул. Сава Филаретов,42.72969458,23.2992383039
1684,1684,Начало Кв. Требич - По Желание,42.77169693,23.3158484826
2131,2131,Ул. Поп Груйо,42.7021668733,23.3824140933
2298,2298,Търговски К-с Надежда,42.7264558106,23.3027271891
0145,0145,Бл. 162 Ж.к. Дружба-1,42.6581225193,23.4021742313
0591,0591,Ж.к. Бъкстон,42.6591292236,23.272698355
2040,2040,Ул. Макгахан,42.7063229445,23.3508683313
0266,0266,Боянско Ханче,42.6463416948,23.2672528541
0882,0882,Кв. Овча Купел,42.6722404617,23.2720602073
1191,1191,Околовръстен Път,42.7182330818,23.2320338574
14,14,Александър Малинов,42.6468541375,23.3761336511
0819,0819,Кв. Видните,42.6587290334,23.4581884413
2281,2281,177-мо Оу,42.7827205664,23.387918682
22,22,Софийска Света Гора,42.6762093423,23.4099242049
2096,2096,Ул. Оряхово,42.710970719,23.2919917926
2126,2126,Ул. Поп Груйо,42.7023843645,23.3817705497
2289,2289,Селскостопанска Академия,42.6968056892,23.2644725201
2717,2717,По Желание,42.6573050868,23.2039328485
2741,2741,Метростанция Софийска Света Гора,42.6762205531,23.4098407116
0282,0282,Бул. Ал. Стамболийски,42.701821142,23.2854058297
2451,2451,Р-т Александрия,42.685526628,23.4032872728
1677,1677,Ул. 19,42.6020145053,23.1659448738
2392,2392,Бл. 472 Ж.к. Младост-4,42.6272051459,23.3786486093
0104,0104,Баража Яз. Пасарел,42.5496244883,23.4715359118
0953,0953,Кметство Долни Богров,42.6996297525,23.4920412093
1774,1774,16-ти Дкц,42.7386789045,23.5065776896
1594,1594,София Мед Ад,42.6596648635,23.4150632537
2802,2802,Манастир Св. Апостоли Петър И Павел,42.627371997,23.5127532325
0949,0949,Кметство Световрачане,42.7823307861,23.3876530962
1000,1000,Ул. Локомотив,42.72898704,23.3192319728
1124,1124,Начало Кв. Гниляне,42.805215609,23.378422279
1889,1889,Ул. Ген. Ас. Николов,42.7206261956,23.2643822051
0455,0455,Гара Казичене,42.6548820634,23.459510373
1868,1868,Ул. Видини Кули,42.7059271061,23.3448881026
2739,2739,Метростанция Дружба,42.6581622976,23.3936421671
1412,1412,Пречиствателна Станция,42.7538748799,23.3525968835
2256,2256,Ул. Цветна Градина,42.6338868405,23.4091544149
2258,2258,Ул. Черковна,42.693416969,23.3521094637
0147,0147,Бл. 170 Ж.к. Дружба-1,42.6563746962,23.4058680306
1910,1910,Ул. Гинци,42.708302772,23.3610852534
2251,2251,Ул. Цар Симеон,42.7051622989,23.2982320212
2059,2059,Ул. Н. Коперник,42.6792534777,23.3615316811
1433,1433,Ул. Родина - По Желание,42.7081596888,23.1300451606
1683,1683,Начало Кв. Требич - По Желание,42.7713479659,23.3156663553
0240,0240,Бл. 603 Ж.к. Връбница-2,42.7392961919,23.2945138893
0901,0901,Кв. Симеоново,42.6117897496,23.3393217979
1668,1668,Ул. Веско Веселинов,42.790314549,23.4450994401
309,309,Патриарх Евтимий,42.6881178162,23.3273253711
2825,2825,Бул. Витоша,42.6950141529,23.3200096722
0366,0366,Бул. Прага,42.6891006765,23.3133019893
2225,2225,Ул. Ученическа,42.712336892,23.1505570357
2276,2276,144-то Соу,42.6447599239,23.3787171868
0336,0336,Ул. Луи Пастьор,42.7132282705,23.2655769681
1751,1751,Пп Успех,42.7315991333,23.2533577465
2619,2619,Ул. Еделвайс - По Желание,42.7897016818,23.3098355445
1108,1108,Бл. 703 Ж.к. Люлин-7,42.7100124749,23.2659527114
0937,0937,Кметство Железница,42.5337164024,23.3660976397
0611,0611,Ж.к. Дружба-2,42.6400941311,23.4162396199
1276,1276,Пл. Лъвов Мост,42.7040313598,23.3235726796
2045,2045,Ул. Милин Камък,42.6746302528,23.3290316835
1363,1363,По Желание,42.5200823782,23.3634337297
0146,0146,Бл. 170 Ж.к. Дружба-1,42.6557361013,23.4072944313
2587,2587,Ул. Амстердам,42.6550862604,23.4077865235
0245,0245,Бл. 66 Ж.к. Младост-1,42.6505496986,23.3765659043
2155,2155,Ул. Резбарска,42.7104172748,23.3547805697
1209,1209,Оранжерията - По Желание,42.8020191273,23.3368323568
2477,2477,Метростанция Хан Кубрат,42.7217366898,23.3076076997
0599,0599,Ж.к. Гоце Делчев,42.6599386356,23.2972300154
0793,0793,Кантона,42.7083189869,23.4326734393
2284,2284,152-ро Оу,42.6035527199,23.1757767451
2808,2808,Ул. Република,42.7236859693,23.3041742022
6281,6281,Католически Гробищен Парк,42.7154080097,23.3394973275
1093,1093,Моста Кв.враждебна,42.7119073069,23.4079048695
1169,1169,Околовръстен Път,42.7181211097,23.2322864266
2165,2165,Ул. Рояк,42.7123249543,23.3436760073
0219,0219,Бл. 437 Ж.к. Младост-4,42.6308110979,23.3751488946
0008,0008,131-во Соу,42.6347319171,23.3801858159
0658,0658,Хотел Амбасадор,42.6387737264,23.3342536394
2194,2194,Ул. Султан Тепе,42.6919777596,23.3513103621
0755,0755,Стоков Базар Илиянци,42.7381185692,23.3176642611
2859,2859,Ловен Парк,42.6697207884,23.3322755491
0606,0606,Ж.к. Дружба-1,42.6702325849,23.3975378432
1490,1490,Румънско Посолство,42.6853896242,23.3509117897
1861,1861,Ул. Васил Кънчев,42.7114009544,23.3535152664
1950,1950,Ул. Иван Йосифов,42.7126407338,23.3031649363
2268,2268,Калфин Дол - По Желание,42.5957184179,23.3595516193
0619,0619,Ж.к. Западен Парк,42.7014297392,23.2781802595
2072,2072,Ул. Оборище,42.6937331111,23.3552471996
2092,2092,Ул. Орион,42.7171333008,23.2782697497
2479,2479,Ул. 5010,42.6656209458,23.416800926
1081,1081,Моста На Селска Река,42.7700027252,23.2418174928
1213,1213,Разклона За Д.богров,42.7060980322,23.489572877
0095,0095,Нц По Рехабилитация,42.6769425665,23.2674137615
0187,0187,Бл. 302 Ж.к. Надежда-3,42.732273002,23.2876566882
1491,1491,Румънско Посолство,42.6851662629,23.3512358984
0571,0571,Електротермия - По Желание,42.7513692839,23.5053330052
0311,0311,Бул. Гоце Делчев,42.6765325652,23.2892749004
0302,0302,Бул. Витоша,42.6837054624,23.3142056708
1523,1523,Село Горни Лозен,42.6015007703,23.4829765103
1371,1371,По Желание,42.8489227098,23.2676380555
1781,1781,Триъгълника Ж.к. Люлин,42.7253411624,23.2647493481
1843,1843,Ул. Бесарабия,42.699510205,23.3753841017
1,1,Сливница,42.7266073031,23.2614824462
2331,2331,Царева Махала,42.5244967804,23.3601733829
305,305,Хаджи Димитър,42.7027053525,23.3526458924
1416,1416,Ул. Мала Кория - По Желание,42.6510705358,23.2192676564
0828,0828,Кв. Гниляне,42.8094922844,23.3761164585
1376,1376,Разклона Кв. Кремиковци,42.7370953629,23.4696301254
2075,2075,Ул. Одрин,42.6994415096,23.3038901622
0443,0443,Умбал Св. Екатерина,42.6860446048,23.3117485632
0938,0938,Центъра Кв. Илиянци - По Желание,42.7515588271,23.3186588371
1641,1641,Промишлена Зона Бусманци,42.6722364182,23.4389877749
2712,2712,Хотел-ресторант,42.6670050963,23.218379939
0651,0651,Ж.к. Люлин-3,42.7217804755,23.2413802239
1096,1096,Моста На Р. Искър Кв. Абдовица,42.6652129862,23.4220381518
1957,1957,Ул. Люляк - По Желание,42.5324515381,23.3651772903
2382,2382,Студентски Град,42.6460129339,23.3343592649
0632,0632,Ж.к. Красна Поляна,42.6910489693,23.2788021692
6696,6696,Ул. Лешникова Гора - Временна,42.6309559232,23.3060950383
1939,1939,Ул. Дунав,42.7078751517,23.3297345523
0482,0482,Ул. Синчец,42.7819431826,23.3841603897
0299,0299,Бул. Васил Левски,42.688255303,23.3287063109
2089,2089,Ул. Орехова Гора,42.6695491295,23.2974612147
2323,2323,Хотел Горна Баня,42.6766547918,23.2385822754
2547,2547,Бистришки Тераси - По Желание,42.598434135,23.3685016017
2362,2362,Пл. Витоша,42.7561410263,23.4297515541
2795,2795,София Тех Парк,42.6658216986,23.3730655334
0682,0682,Ж.к. Овча Купел-2,42.6826621079,23.2436037379
1951,1951,Ул. Иван Йосифов,42.7137524599,23.304081087
0692,0692,Ж.к. Хаджи Димитър,42.7101605284,23.3491309922
2819,2819,Паметника С. Яна,42.7279616836,23.560272849
2221,2221,Ул. Търново,42.7229272808,23.2613682531
2132,2132,Ул. Поручик Гр. Загорски,42.7178452947,23.2406074328
2283,2283,152-ро Оу,42.6032479079,23.1754807712
0921,0921,Ул. Чепинско Шосе,42.7233408105,23.3691334013
1057,1057,Метростанция Люлин,42.7185072445,23.2572873813
6458,6458,Пл. Княз Александър І,42.6965078264,23.3261652887
1220,1220,Ул. Зорница,42.763856572,23.2439092429
1273,1273,Пл. Журналист,42.6810139077,23.3320583472
0265,0265,Боянско Ханче,42.6454968409,23.2681161375
0514,0514,Автосервиз,42.7141324987,23.358222226
0845,0845,Кв. Изгрев - По Желание,42.7156234623,23.1720582341
1140,1140,Нестле-софия,42.7286896234,23.2583271177
1375,1375,Разклона Кв. Кремиковци,42.7371686649,23.4693163415
0009,0009,131-во Соу,42.6361000421,23.3804282562
1883,1883,Ул. Владайско Въстание - По Желание,42.6543225077,23.2276085657
2600,2600,Ул. Ком,42.7199934201,23.3344367651
0680,0680,Ж.к. Обеля-2,42.748336941,23.2771272515
306,306,Теaтрална,42.696745871,23.3468672007
1622,1622,Стадиона Казичене,42.664678201,23.4601035877
1705,1705,Магазин Витоша,42.7131405027,23.2472455952
1949,1949,Ул. Зографски Манастир,42.7062999603,23.2931709019
0536,0536,Детско Градче - По Желание,42.6153691433,23.4009826422
1183,1183,Околовръстен Път,42.6336358753,23.4434131481
1325,1325,Хотел Хемус,42.6783525831,23.3206043785
6239,6239,Хюндай България,42.7435943356,23.3188331248
